theta_deg,B0.5mT_on,B1.0mT_on,B1.5mT_on,B1.8mT_on,B2.0mT_on,B2.5mT_on,B3.0mT_on,B0.5mT_off,B1.0mT_off,B1.5mT_off,B1.8mT_off,B2.0mT_off,B2.5mT_off,B3.0mT_off
59.99999999999999,0.9715138983596248,0.9688593086066397,0.9733787848636777,0.9766531073608625,0.9789021387763177,0.9829224269345369,0.9854529217189872,0.9999999999998841,0.9999999999988441,0.9999999999999059,0.9999999999999469,0.9999999999999596,0.9999999999999721,0.9999999999999779
61.0,0.9714774757613984,0.9690676450420586,0.9735690712395916,0.9768332299766773,0.9790806748393889,0.9831126860023275,0.9856624066063976,0.9999999999998826,0.9999999999988246,0.9999999999999056,0.9999999999999486,0.9999999999999584,0.9999999999999689,0.9999999999999736
62.0,0.9714281174668228,0.9692781863367161,0.9737693288892706,0.9770247540090986,0.9792711040208858,0.9833148573468321,0.9858833250999719,0.9999999999998788,0.9999999999988046,0.9999999999999012,0.999999999999946,0.9999999999999569,0.9999999999999749,0.9999999999999772
63.0,0.971366511747275,0.9694895195472424,0.97397875495081,0.9772270476337364,0.979472890303907,0.9835285672007177,0.9861153963487054,0.9999999999998763,0.999999999998782,0.9999999999999049,0.9999999999999502,0.9999999999999594,0.999999999999974,0.9999999999999764
64.0,0.9712935389109102,0.9697001784734981,0.974196433153481,0.9774393663824894,0.9796853868548651,0.9837533339839684,0.9863582347686626,0.9999999999998795,0.9999999999987594,0.9999999999999015,0.9999999999999496,0.9999999999999594,0.9999999999999744,0.9999999999999793
65.0,0.9712102393523743,0.9699086657353836,0.9744213322871237,0.9776608478734705,0.9799078287508017,0.9839885587039119,0.9866113392827597,0.9999999999998804,0.9999999999987419,0.9999999999998996,0.9999999999999466,0.9999999999999617,0.9999999999999741,0.9999999999999812
66.0,0.9711177800440792,0.9701134790970944,0.9746523080069697,0.9778905082041452,0.9801393269096595,0.9842335162772023,0.986874083034875,0.999999999999876,0.9999999999987225,0.9999999999999039,0.999999999999945,0.9999999999999638,0.9999999999999789,0.999999999999983
67.0,0.971017420922339,0.9703131412744771,0.97488810703538,0.9781272404242569,0.980378864325193,0.9844873476406159,0.987145703685227,0.9999999999998743,0.999999999998704,0.9999999999999023,0.9999999999999504,0.9999999999999625,0.9999999999999787,0.9999999999999825
68.0,0.9709104824713228,0.9705062315622187,0.9751273753698233,0.9783698164192042,0.9806252941472302,0.984749053554559,0.9874252945623487,0.9999999999998738,0.9999999999986862,0.9999999999999015,0.9999999999999484,0.9999999999999623,0.9999999999999744,0.9999999999999837
69.0,0.9707983156036077,0.9706914188255509,0.9753686704225555,0.9786168914898973,0.9808773408218555,0.985017490571141,0.9877117976861528,0.9999999999998712,0.9999999999986684,0.9999999999999013,0.9999999999999468,0.9999999999999626,0.9999999999999788,0.9999999999999835
70.0,0.9706822745555547,0.9708674941581771,0.9756104764806584,0.9788670126772298,0.9811336046603686,0.9852913691848266,0.9880039986411989,0.9999999999998728,0.999999999998652,0.9999999999998991,0.9999999999999478,0.999999999999962,0.9999999999999766,0.9999999999999815
71.0,0.9705636934088416,0.971033401356073,0.9758512244573722,0.9791186311472361,0.981392569518066,0.9855692553934607,0.9883005240215142,0.9999999999998735,0.9999999999986364,0.9999999999998977,0.9999999999999468,0.9999999999999638,0.9999999999999788,0.9999999999999825
72.0,0.9704438664342101,0.9711882639080929,0.9760893148586994,0.9793701178833786,0.981652614684759,0.9858495756822787,0.9885998423681036,0.9999999999998714,0.9999999999986204,0.9999999999998996,0.9999999999999486,0.9999999999999617,0.9999999999999775,0.9999999999999818
